,Date,Close,Volume,Adj Close,^DJI_Close,^IXIC_Close,^GSPC_Close,^RLG_Close,^NYA_Close,^VIX_Close,DX-Y.NYB_Close,EURUSD=X_Close,GBPUSD=X_Close,GC=F_Close,SI=F_Close,CL=F_Close,WM1NS,WM2NS,ICSA,CCSA,JTSJOL,PAYEMS,RSXFS,TCU,UMCSENT,BUSINV,INDPRO,GACDFSA066MSFRBPHI,GACDISA066MSFRBNY,BACTSAMFRBDAL,IR,IQ,PPIACO,CPIAUCSL,CPILFESL,MICH,CSCICP03USM665S,Grow,News_Score
188,2015-10-01,27.395000457763672,255716400,24.93465614318848,16272.009765625,4627.080078125,1923.8199462890625,938.9500122070312,9820.9501953125,22.549999237060547,96.19000244140624,1.11720609664917,1.5124017000198364,1114.199951171875,14.505999565124512,44.7400016784668,3146.2,12074.0,272000.0,2240000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5263224840989876
189,2015-10-02,27.59499931335449,232079200,25.11669158935547,16472.369140625,4707.77978515625,1951.3599853515625,952.7000122070312,9973.5595703125,20.940000534057617,95.83000183105467,1.1193444728851318,1.5139129161834717,1137.0999755859375,15.256999969482422,45.540000915527344,3146.2,12074.0,272000.0,2240000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5611553585580228
190,2015-10-05,27.69499969482422,208258800,25.20770835876465,16776.4296875,4781.259765625,1987.050048828125,967.0800170898438,10167.9296875,19.540000915527344,96.11000061035156,1.1226998567581177,1.5194103717803955,1138.0999755859375,15.70199966430664,46.2599983215332,3025.5,12171.1,267000.0,2207000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5
191,2015-10-06,27.82749938964844,192787200,25.32830810546875,16790.189453125,4748.35986328125,1979.9200439453125,959.3699951171876,10156.3798828125,19.399999618530277,95.45999908447266,1.1195199489593506,1.5154958963394165,1146.800048828125,15.979000091552734,48.52999877929688,3025.5,12171.1,267000.0,2207000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5
192,2015-10-07,27.69499969482422,187062400,25.20770835876465,16912.2890625,4791.14990234375,1995.8299560546875,966.4600219726562,10258.51953125,18.399999618530277,95.5,1.1267986297607422,1.5226030349731443,1149.0,16.08799934387207,47.810001373291016,3025.5,12171.1,267000.0,2207000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5
193,2015-10-08,27.375,247918400,24.91645050048828,17050.75,4810.7900390625,2013.4300537109373,972.989990234375,10361.0400390625,17.420000076293945,95.31999969482422,1.1239995956420898,1.5315576791763306,1144.699951171875,15.760000228881836,49.43000030517578,3025.5,12171.1,267000.0,2207000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5
194,2015-10-09,28.030000686645508,211064400,25.512622833251957,17084.490234375,4830.47021484375,2014.8900146484373,977.4000244140624,10361.259765625,17.079999923706055,94.80999755859376,1.1286935806274414,1.535131573677063,1156.300048828125,15.809000015258787,49.630001068115234,3025.5,12171.1,267000.0,2207000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5346850803177287
195,2015-10-12,27.899999618530277,121868800,25.394302368164062,17131.859375,4838.64013671875,2017.4599609375,979.489990234375,10356.490234375,16.170000076293945,94.83999633789062,1.1369967460632324,1.5323086977005005,1164.9000244140625,15.854999542236328,47.09999847412109,2886.1,12160.6,265000.0,2214000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5
196,2015-10-13,27.94750022888184,132197200,25.437530517578125,17081.890625,4796.60986328125,2003.68994140625,972.4000244140624,10262.9404296875,17.670000076293945,94.76000213623048,1.135550618171692,1.5337893962860107,1165.800048828125,15.897000312805176,46.65999984741211,2886.1,12160.6,265000.0,2214000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.6555054855956508
197,2015-10-14,27.552499771118164,177849600,25.07801055908203,16924.75,4782.85009765625,1994.239990234375,966.9400024414062,10229.669921875,18.030000686645508,93.93000030517578,1.138498306274414,1.5258090496063232,1180.0999755859375,16.101999282836914,46.63999938964844,2886.1,12160.6,265000.0,2214000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5
198,2015-10-15,27.96500015258789,150694000,25.45345687866211,17141.75,4870.10009765625,2023.8599853515625,981.0900268554688,10378.26953125,16.049999237060547,94.37000274658205,1.147552251815796,1.5480115413665771,1187.9000244140625,16.152000427246094,46.380001068115234,2886.1,12160.6,265000.0,2214000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5
199,2015-10-16,27.76000022888184,156930400,25.26686668395996,17215.970703125,4886.68994140625,2033.1099853515625,985.1599731445312,10421.91015625,15.050000190734863,94.54000091552734,1.1368157863616943,1.5471972227096558,1183.5999755859375,16.101999282836914,47.2599983215332,2886.1,12160.6,265000.0,2214000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.9533646493331092
200,2015-10-19,27.9325008392334,119036800,25.42388343811035,17230.5390625,4905.47021484375,2033.6600341796875,988.4199829101562,10391.599609375,14.979999542236328,94.95999908447266,1.1361054182052612,1.543805480003357,1173.300048828125,15.82900047302246,45.88999938964844,2959.5,12167.4,264000.0,2194000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5
201,2015-10-20,28.4424991607666,195871200,25.888078689575195,17217.109375,4880.97021484375,2030.77001953125,985.1199951171876,10383.419921875,15.75,94.8499984741211,1.132900595664978,1.5471972227096558,1178.0,15.904999732971191,45.54999923706055,2959.5,12167.4,264000.0,2194000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5040319003169537
202,2015-10-21,28.440000534057617,167180800,25.885801315307617,17168.609375,4840.1201171875,2018.93994140625,979.1300048828124,10306.4404296875,16.700000762939453,95.0500030517578,1.1353960037231443,1.5449025630950928,1167.5999755859375,15.696000099182127,45.20000076293945,2959.5,12167.4,264000.0,2194000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.4169616465764375
203,2015-10-22,28.875,166616400,26.2817325592041,17489.16015625,4920.0498046875,2052.510009765625,994.6900024414062,10448.830078125,14.449999809265137,96.33999633789062,1.134803295135498,1.5424481630325315,1166.5999755859375,15.822999954223633,45.380001068115234,2959.5,12167.4,264000.0,2194000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5
204,2015-10-23,29.770000457763672,237467600,27.09634780883789,17646.69921875,5031.85986328125,2075.14990234375,1007.7999877929688,10506.509765625,14.460000038146973,97.06999969482422,1.108094573020935,1.5383669137954712,1163.300048828125,15.817999839782717,44.59999847412109,2959.5,12167.4,264000.0,2194000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5165499062600137
205,2015-10-26,28.81999969482422,265335200,26.231672286987305,17623.05078125,5034.7001953125,2071.179931640625,1009.52001953125,10464.6201171875,15.289999961853027,96.86000061035156,1.1020376682281494,1.531745433807373,1167.0,15.899999618530272,43.97999954223633,3085.4,12132.9,264000.0,2218000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5
206,2015-10-27,28.637500762939453,279537600,26.06556510925293,17581.4296875,5030.14990234375,2065.889892578125,1008.3699951171876,10400.1796875,15.43000030517578,96.91000366210938,1.1065986156463623,1.535791516304016,1166.800048828125,15.857999801635742,43.20000076293945,3085.4,12132.9,264000.0,2218000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5677590250703412
207,2015-10-28,29.8174991607666,342205600,27.13958549499512,17779.51953125,5095.68994140625,2090.35009765625,1018.8699951171876,10538.2001953125,14.329999923706056,97.77999877929688,1.1037039756774902,1.5312998294830322,1177.0999755859375,16.288000106811523,45.93999862670898,3085.4,12132.9,264000.0,2218000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.993096890169063
208,2015-10-29,30.13249969482422,204909200,27.426294326782227,17755.80078125,5074.27001953125,2089.409912109375,1019.3900146484376,10498.16015625,14.609999656677246,97.27999877929688,1.0928961038589478,1.5271838903427124,1147.199951171875,15.543999671936035,46.060001373291016,3085.4,12132.9,264000.0,2218000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,True,0.5
209,2015-10-30,29.875,197461200,27.191925048828125,17663.5390625,5053.75,2079.360107421875,1015.3800048828124,10460.9599609375,15.06999969482422,96.9499969482422,1.099384307861328,1.532379150390625,1141.5,15.565999984741213,46.59000015258789,3085.4,12132.9,264000.0,2218000.0,5773.0,142585.0,394425.0,76.5112,90.0,1831147.0,100.151,-4.6,-13.7,-14.1,121.5,122.0,187.5,237.733,243.768,2.7,100.462194431941,False,0.5
210,2015-11-02,30.295000076293945,128813200,27.57420539855957,17828.759765625,5127.14990234375,2104.050048828125,1025.8900146484375,10579.8701171875,14.149999618530272,96.93000030517578,1.102596640586853,1.5441631078720093,1135.800048828125,15.413000106811523,46.13999938964844,3194.3,12249.4,275000.0,2205000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.5
211,2015-11-03,30.64249992370605,182076000,27.890493392944336,17918.150390625,5145.1298828125,2109.7900390625,1026.97998046875,10609.919921875,14.539999961853027,97.16000366210938,1.1016006469726562,1.542400598526001,1114.199951171875,15.244000434875488,47.900001525878906,3194.3,12249.4,275000.0,2205000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.9933568059301116
212,2015-11-04,30.5,179544400,27.760791778564453,17867.580078125,5142.47998046875,2102.31005859375,1024.47998046875,10563.9599609375,15.510000228881836,97.9499969482422,1.0963950157165527,1.5419248342514038,1106.5,15.062999725341797,46.31999969482422,3194.3,12249.4,275000.0,2205000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5
213,2015-11-05,30.229999542236328,158210800,27.6328182220459,17863.4296875,5127.740234375,2099.929931640625,1024.3199462890625,10548.3603515625,15.050000190734863,97.94000244140624,1.086802959442139,1.5390061140060425,1104.4000244140625,14.98799991607666,45.20000076293945,3194.3,12249.4,275000.0,2205000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.576279254898885
214,2015-11-06,30.26499938964844,132169200,27.66481208801269,17910.330078125,5147.1201171875,2099.199951171875,1023.469970703125,10513.3603515625,14.329999923706056,99.16000366210938,1.0883997678756714,1.521005153656006,1087.5999755859375,14.696000099182127,44.290000915527344,3194.3,12249.4,275000.0,2205000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.5
215,2015-11-09,30.14249992370605,135485600,27.55283737182617,17730.48046875,5095.2998046875,2078.580078125,1013.7000122070312,10415.1904296875,16.520000457763672,98.9800033569336,1.0733413696289062,1.5055025815963743,1087.9000244140625,14.41800022125244,43.869998931884766,2963.4,12291.9,276000.0,2209000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5094387616334769
216,2015-11-10,29.1924991607666,236511600,26.68446159362793,17758.2109375,5083.240234375,2081.719970703125,1014.219970703125,10432.349609375,15.289999961853027,99.29000091552734,1.0759514570236206,1.5121043920516968,1088.199951171875,14.355999946594238,44.209999084472656,2963.4,12291.9,276000.0,2209000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.1078236554585151
217,2015-11-11,29.02750015258789,180872000,26.53363037109375,17702.220703125,5067.02001953125,2075.0,1011.3900146484376,10399.900390625,16.059999465942383,99.01000213623048,1.0737563371658323,1.5138899087905884,1084.699951171875,14.26200008392334,42.93000030517578,2963.4,12291.9,276000.0,2209000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5416718218735043
218,2015-11-12,28.93000030517578,130102400,26.44451141357422,17448.0703125,5005.080078125,2045.969970703125,998.8099975585938,10235.9501953125,18.3700008392334,98.6500015258789,1.0762988328933716,1.522510290145874,1080.800048828125,14.223999977111816,41.75,2963.4,12291.9,276000.0,2209000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5
219,2015-11-13,28.084999084472656,183249600,25.67210960388184,17245.240234375,4927.8798828125,2023.0400390625,985.1400146484376,10155.0703125,20.07999992370605,98.98999786376952,1.0815019607543943,1.5234612226486206,1080.800048828125,14.20300006866455,40.7400016784668,2963.4,12291.9,276000.0,2209000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5
220,2015-11-16,28.545000076293945,152426800,26.09258460998535,17483.009765625,4984.6201171875,2053.18994140625,997.97998046875,10299.400390625,18.15999984741211,99.44000244140624,1.06999933719635,1.5217920541763306,1083.699951171875,14.220999717712402,41.7400016784668,2970.1,12323.5,272000.0,2185000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.5
221,2015-11-17,28.42250061035156,110467600,25.98060607910156,17489.5,4986.02001953125,2050.43994140625,998.510009765625,10285.759765625,18.84000015258789,99.62999725341795,1.068798542022705,1.5204963684082031,1068.699951171875,14.170000076293944,40.66999816894531,2970.1,12323.5,272000.0,2185000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5
222,2015-11-18,29.32250022888184,186698800,26.803285598754883,17737.16015625,5075.2001953125,2083.580078125,1016.030029296875,10429.599609375,16.850000381469727,99.6500015258789,1.064384698867798,1.5220005512237549,1068.800048828125,14.079999923706056,40.75,2970.1,12323.5,272000.0,2185000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.9037946797459072
223,2015-11-19,29.69499969482422,173183200,27.143779754638672,17732.75,5073.64013671875,2081.239990234375,1015.1699829101562,10431.4599609375,16.989999771118164,98.98999786376952,1.066996693611145,1.5239256620407104,1078.0,14.241999626159668,40.540000915527344,2970.1,12323.5,272000.0,2185000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.577055244349682
224,2015-11-20,29.825000762939453,137148400,27.262615203857425,17823.810546875,5104.919921875,2089.169921875,1021.3099975585938,10444.2001953125,15.470000267028809,99.56999969482422,1.0726161003112793,1.5288182497024536,1076.4000244140625,14.105999946594238,40.38999938964844,2970.1,12323.5,272000.0,2185000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.4615690645677689
225,2015-11-23,29.4375,129930000,26.90840721130371,17792.6796875,5102.47998046875,2086.590087890625,1021.0499877929688,10421.41015625,15.619999885559082,99.8000030517578,1.0641014575958252,1.518994927406311,1066.800048828125,14.041999816894531,41.75,3077.4,12270.8,261000.0,2181000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.509031928481953
226,2015-11-24,29.71999931335449,171212800,27.166637420654297,17812.189453125,5102.81005859375,2089.139892578125,1020.7899780273438,10449.7197265625,15.93000030517578,99.52999877929688,1.0642033815383911,1.5129051208496094,1074.300048828125,14.168999671936035,42.869998931884766,3077.4,12270.8,261000.0,2181000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.5
227,2015-11-25,29.50749969482422,85553200,26.972396850585938,17813.390625,5116.14013671875,2088.8701171875,1022.47998046875,10450.3603515625,15.1899995803833,99.8000030517578,1.064384698867798,1.5085914134979248,1070.5,14.16800022125244,43.040000915527344,3077.4,12270.8,261000.0,2181000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.55439755755832
228,2015-11-27,29.45249938964844,52185600,26.922121047973636,17813.390625,5127.52001953125,2090.110107421875,1023.3900146484376,10450.5302734375,15.119999885559082,100.0199966430664,1.0604453086853027,1.5099810361862185,1056.199951171875,14.008000373840332,41.709999084472656,3077.4,12270.8,261000.0,2181000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,False,0.5
229,2015-11-30,29.575000762939453,156721200,27.034093856811523,17719.919921875,5108.669921875,2080.409912109375,1016.3800048828124,10409.58984375,16.1299991607666,100.16999816894533,1.05830180644989,1.5038950443267822,1065.800048828125,14.050000190734863,41.650001525878906,3193.6,12304.6,265000.0,2259000.0,5708.0,142810.0,396141.0,75.9303,91.3,1827401.0,99.3817,-3.1,-9.7,-5.2,120.8,121.1,185.7,238.017,244.241,2.7,100.582222901866,True,0.6261524138331304
230,2015-12-01,29.334999084472656,139409600,26.81471443176269,17888.349609375,5156.31005859375,2102.6298828125,1026.6400146484375,10519.58984375,14.670000076293944,99.8000030517578,1.0572947263717651,1.5057973861694336,1063.800048828125,14.05500030517578,41.84999847412109,3193.6,12304.6,265000.0,2259000.0,5845.0,143083.0,397244.0,75.5339,92.6,1823840.0,98.8572,-8.9,-5.9,-20.8,119.3,119.8,183.5,237.761,244.547,2.6,100.682198548345,False,0.5846118818789616
